TransactionID,Date,HospitalID,ProductID,TransactionType,Quantity,BalanceAfterTransaction
TRN289328,2025-10-16,H001,MED089,Consumption,-7,1936
TRN289329,2025-10-16,H001,MED090,Consumption,-10,1873
TRN289330,2025-10-16,H001,MED091,Consumption,-2,432
TRN289331,2025-10-16,H001,MED092,Consumption,-4,1076
TRN289332,2025-10-16,H001,MED093,Consumption,-5,555
TRN289333,2025-10-16,H001,MED094,Consumption,-5,890
TRN289334,2025-10-16,H001,MED095,Consumption,-3,920
TRN289335,2025-10-16,H001,MED096,Consumption,-3,1217
TRN289336,2025-10-16,H001,MED097,Consumption,-4,1501
TRN289337,2025-10-16,H001,MED098,Consumption,-1,1666
TRN289338,2025-10-16,H001,MED099,Consumption,-6,1605
TRN289339,2025-10-16,H001,MED100,Consumption,-6,1856
TRN289340,2025-10-16,H002,MED001,Consumption,-17,2028
TRN289341,2025-10-16,H002,MED002,Consumption,-20,3016
TRN289342,2025-10-16,H002,MED003,Consumption,-20,3051
TRN289343,2025-10-16,H002,MED004,Consumption,-17,3479
TRN289344,2025-10-16,H002,MED005,Consumption,-28,1948
TRN289345,2025-10-16,H002,MED006,Consumption,-16,2697
TRN289346,2025-10-16,H002,MED007,Consumption,-23,3370
TRN289347,2025-10-16,H002,MED008,Consumption,-23,2673
TRN289348,2025-10-16,H002,MED009,Consumption,-22,2443
TRN289349,2025-10-16,H002,MED010,Consumption,-25,2517
TRN289350,2025-10-16,H002,MED011,Consumption,-28,843
TRN289351,2025-10-16,H002,MED012,Consumption,-33,930
TRN289352,2025-10-16,H002,MED013,Consumption,-22,222
TRN289353,2025-10-16,H002,MED015,Consumption,-15,1355
TRN289354,2025-10-16,H002,MED016,Consumption,-29,1145
TRN289355,2025-10-16,H002,MED017,Consumption,-15,0
TRN289356,2025-10-16,H002,MED018,Consumption,-22,288
TRN289357,2025-10-16,H002,MED019,Consumption,-22,1482
TRN289358,2025-10-16,H002,MED020,Consumption,-28,643
TRN289359,2025-10-16,H002,MED021,Consumption,-5,1673
TRN289360,2025-10-16,H002,MED022,Consumption,-4,958
TRN289361,2025-10-16,H002,MED023,Consumption,-1,543
TRN289362,2025-10-16,H002,MED024,Consumption,-18,3
TRN289363,2025-10-16,H002,MED025,Consumption,-5,974
TRN289364,2025-10-16,H002,MED026,Consumption,-9,1420
TRN289365,2025-10-16,H002,MED027,Consumption,-15,1644
TRN289366,2025-10-16,H002,MED028,Consumption,-15,472
TRN289367,2025-10-16,H002,MED029,Consumption,-11,1007
TRN289368,2025-10-16,H002,MED030,Consumption,-9,934
TRN289369,2025-10-16,H002,MED031,Consumption,-5,751
TRN289370,2025-10-16,H002,MED032,Consumption,-13,949
TRN289371,2025-10-16,H002,MED033,Consumption,-12,1040
TRN289372,2025-10-16,H002,MED034,Consumption,-8,1282
TRN289373,2025-10-16,H002,MED035,Consumption,-9,1081
TRN289374,2025-10-16,H002,MED036,Consumption,-6,1300
TRN289375,2025-10-16,H002,MED037,Consumption,-12,841
TRN289376,2025-10-16,H002,MED038,Consumption,-8,1166
TRN289377,2025-10-16,H002,MED039,Consumption,-15,1262
TRN289378,2025-10-16,H002,MED040,Consumption,-11,1238
TRN289379,2025-10-16,H002,MED041,Consumption,-7,613
TRN289380,2025-10-16,H002,MED042,Consumption,-14,910
TRN289381,2025-10-16,H002,MED043,Consumption,-13,1048
TRN289382,2025-10-16,H002,MED044,Consumption,-13,750
TRN289383,2025-10-16,H002,MED045,Consumption,-9,1185
TRN289384,2025-10-16,H002,MED046,Consumption,-8,622
TRN289385,2025-10-16,H002,MED047,Consumption,-11,1523
TRN289386,2025-10-16,H002,MED048,Consumption,-6,772
TRN289387,2025-10-16,H002,MED049,Consumption,-6,1133
TRN289388,2025-10-16,H002,MED050,Consumption,-10,1309
TRN289389,2025-10-16,H002,MED051,Consumption,-15,1205
TRN289390,2025-10-16,H002,MED052,Consumption,-8,1365
TRN289391,2025-10-16,H002,MED053,Consumption,-7,944
TRN289392,2025-10-16,H002,MED054,Consumption,-8,910
TRN289393,2025-10-16,H002,MED055,Consumption,-14,1471
TRN289394,2025-10-16,H002,MED056,Consumption,-6,1221
TRN289395,2025-10-16,H002,MED057,Consumption,-12,692
TRN289396,2025-10-16,H002,MED058,Consumption,-11,1118
TRN289397,2025-10-16,H002,MED059,Consumption,-9,897
TRN289398,2025-10-16,H002,MED060,Consumption,-5,399
TRN289399,2025-10-16,H002,MED061,Consumption,-25,3102
TRN289400,2025-10-16,H002,MED062,Consumption,-31,2665
TRN289401,2025-10-16,H002,MED063,Consumption,-25,2233
TRN289402,2025-10-16,H002,MED064,Consumption,-26,3097
TRN289403,2025-10-16,H002,MED065,Consumption,-30,3676
TRN289404,2025-10-16,H002,MED066,Consumption,-34,3485
TRN289405,2025-10-16,H002,MED067,Consumption,-34,1891
TRN289406,2025-10-16,H002,MED068,Consumption,-30,2810
TRN289407,2025-10-16,H002,MED069,Consumption,-25,3710
TRN289408,2025-10-16,H002,MED070,Consumption,-20,2969
TRN289409,2025-10-16,H002,MED071,Consumption,-2,1138
TRN289410,2025-10-16,H002,MED072,Consumption,-3,513
TRN289411,2025-10-16,H002,MED073,Consumption,-1,830
TRN289412,2025-10-16,H002,MED074,Consumption,-4,954
TRN289413,2025-10-16,H002,MED075,Consumption,-1,1662
TRN289414,2025-10-16,H002,MED076,Consumption,-3,923
TRN289415,2025-10-16,H002,MED077,Consumption,-1,1147
TRN289416,2025-10-16,H002,MED078,Consumption,-1,934
TRN289417,2025-10-16,H002,MED079,Consumption,-1,1072
TRN289418,2025-10-16,H002,MED080,Consumption,-5,1520
TRN289419,2025-10-16,H002,MED081,Consumption,-11,1523
TRN289420,2025-10-16,H002,MED082,Consumption,-9,1999
TRN289421,2025-10-16,H002,MED083,Consumption,-10,1355
TRN289422,2025-10-16,H002,MED084,Consumption,-10,1654
TRN289423,2025-10-16,H002,MED085,Consumption,-13,2634
TRN289424,2025-10-16,H002,MED086,Consumption,-12,2568
TRN289425,2025-10-16,H002,MED087,Consumption,-9,2474
TRN289426,2025-10-16,H002,MED088,Consumption,-10,1570
TRN289427,2025-10-16,H002,MED089,Consumption,-5,1637
TRN289428,2025-10-16,H002,MED090,Consumption,-13,1855
TRN289429,2025-10-16,H002,MED091,Consumption,-2,994
TRN289430,2025-10-16,H002,MED092,Consumption,-1,1060
TRN289431,2025-10-16,H002,MED093,Consumption,-2,1703
TRN289432,2025-10-16,H002,MED094,Consumption,-4,1014
TRN289433,2025-10-16,H002,MED095,Consumption,-1,1322
TRN289434,2025-10-16,H002,MED096,Consumption,-2,1141
TRN289435,2025-10-16,H002,MED097,Consumption,-4,1473
TRN289436,2025-10-16,H002,MED098,Consumption,-4,1027
TRN289437,2025-10-16,H002,MED099,Consumption,-6,781
TRN289438,2025-10-16,H002,MED100,Consumption,-3,972
TRN289439,2025-10-16,H003,MED001,Consumption,-34,2960
TRN289440,2025-10-16,H003,MED002,Consumption,-34,1586
TRN289441,2025-10-16,H003,MED003,Consumption,-20,2886
TRN289442,2025-10-16,H003,MED004,Consumption,-26,2521
TRN289443,2025-10-16,H003,MED005,Consumption,-29,2717
TRN289444,2025-10-16,H003,MED006,Consumption,-15,2572
TRN289445,2025-10-16,H003,MED007,Consumption,-31,2702
TRN289446,2025-10-16,H003,MED008,Consumption,-22,2657
TRN289447,2025-10-16,H003,MED009,Consumption,-35,1569
TRN289448,2025-10-16,H003,MED010,Consumption,-16,2238
TRN289449,2025-10-16,H003,MED011,Consumption,-33,200
TRN289450,2025-10-16,H003,MED012,Consumption,-34,255
TRN289451,2025-10-16,H003,MED013,Consumption,-24,234
TRN289452,2025-10-16,H003,MED014,Consumption,-29,417
TRN289453,2025-10-16,H003,MED016,Consumption,-17,565
TRN289454,2025-10-16,H003,MED018,Consumption,-29,340
TRN289455,2025-10-16,H003,MED020,Consumption,-33,423
TRN289456,2025-10-16,H003,MED021,Consumption,-2,483
TRN289457,2025-10-16,H003,MED022,Consumption,-1,556
TRN289458,2025-10-16,H003,MED023,Consumption,-5,1604
TRN289459,2025-10-16,H003,MED025,Consumption,-4,542
TRN289460,2025-10-16,H003,MED026,Consumption,-5,944
TRN289461,2025-10-16,H003,MED027,Consumption,-8,1108
TRN289462,2025-10-16,H003,MED028,Consumption,-11,1245
TRN289463,2025-10-16,H003,MED029,Consumption,-15,1049
TRN289464,2025-10-16,H003,MED030,Consumption,-9,811
TRN289465,2025-10-16,H003,MED031,Consumption,-10,491
TRN289466,2025-10-16,H003,MED032,Consumption,-10,988
TRN289467,2025-10-16,H003,MED033,Consumption,-15,743
TRN289468,2025-10-16,H003,MED034,Consumption,-6,1554
TRN289469,2025-10-16,H003,MED035,Consumption,-8,916
TRN289470,2025-10-16,H003,MED036,Consumption,-9,399
TRN289471,2025-10-16,H003,MED037,Consumption,-7,519
TRN289472,2025-10-16,H003,MED038,Consumption,-9,913
TRN289473,2025-10-16,H003,MED039,Consumption,-12,355
TRN289474,2025-10-16,H003,MED040,Consumption,-15,988
TRN289475,2025-10-16,H003,MED041,Consumption,-10,782
TRN289476,2025-10-16,H003,MED042,Consumption,-9,1067
TRN289477,2025-10-16,H003,MED043,Consumption,-10,793
TRN289478,2025-10-16,H003,MED044,Consumption,-9,1189
TRN289479,2025-10-16,H003,MED045,Consumption,-15,1062
TRN289480,2025-10-16,H003,MED046,Consumption,-15,256
TRN289481,2025-10-16,H003,MED047,Consumption,-5,823
TRN289482,2025-10-16,H003,MED048,Consumption,-10,479
TRN289483,2025-10-16,H003,MED049,Consumption,-14,937
TRN289484,2025-10-16,H003,MED050,Consumption,-10,736
TRN289485,2025-10-16,H003,MED051,Consumption,-11,469
TRN289486,2025-10-16,H003,MED052,Consumption,-9,334
TRN289487,2025-10-16,H003,MED053,Consumption,-11,620
TRN289488,2025-10-16,H003,MED054,Consumption,-8,1147
TRN289489,2025-10-16,H003,MED055,Consumption,-11,1087
TRN289490,2025-10-16,H003,MED056,Consumption,-15,1062
TRN289491,2025-10-16,H003,MED057,Consumption,-12,689
TRN289492,2025-10-16,H003,MED058,Consumption,-13,1084
TRN289493,2025-10-16,H003,MED059,Consumption,-10,1194
TRN289494,2025-10-16,H003,MED060,Consumption,-11,955
TRN289495,2025-10-16,H003,MED061,Consumption,-31,2631
TRN289496,2025-10-16,H003,MED062,Consumption,-25,2574
TRN289497,2025-10-16,H003,MED063,Consumption,-17,1571
TRN289498,2025-10-16,H003,MED064,Consumption,-25,2293
TRN289499,2025-10-16,H003,MED065,Consumption,-29,2333
TRN289500,2025-10-16,H003,MED066,Consumption,-20,2441
TRN289501,2025-10-16,H003,MED067,Consumption,-24,1881
TRN289502,2025-10-16,H003,MED068,Consumption,-35,3297
TRN289503,2025-10-16,H003,MED069,Consumption,-29,2078
TRN289504,2025-10-16,H003,MED070,Consumption,-34,1919
TRN289505,2025-10-16,H003,MED071,Consumption,-2,1142
TRN289506,2025-10-16,H003,MED072,Consumption,-1,936
TRN289507,2025-10-16,H003,MED073,Consumption,-2,1214
TRN289508,2025-10-16,H003,MED074,Consumption,-5,548
TRN289509,2025-10-16,H003,MED075,Consumption,-3,436
TRN289510,2025-10-16,H003,MED076,Consumption,-2,1214
TRN289511,2025-10-16,H003,MED077,Consumption,-5,1607
TRN289512,2025-10-16,H003,MED078,Consumption,-6,431
TRN289513,2025-10-16,H003,MED079,Consumption,-5,1537
TRN289514,2025-10-16,H003,MED080,Consumption,-1,1512
TRN289515,2025-10-16,H003,MED081,Consumption,-6,2544
TRN289516,2025-10-16,H003,MED082,Consumption,-13,1559
TRN289517,2025-10-16,H003,MED083,Consumption,-5,2151
TRN289518,2025-10-16,H003,MED084,Consumption,-15,1455
TRN289519,2025-10-16,H003,MED085,Consumption,-15,1956
TRN289520,2025-10-16,H003,MED086,Consumption,-15,1415
TRN289521,2025-10-16,H003,MED087,Consumption,-10,1070
TRN289522,2025-10-16,H003,MED088,Consumption,-15,1859
TRN289523,2025-10-16,H003,MED089,Consumption,-12,2243
TRN289524,2025-10-16,H003,MED090,Consumption,-7,2070
TRN289525,2025-10-16,H003,MED091,Consumption,-5,982
TRN289526,2025-10-16,H003,MED092,Consumption,-4,789
TRN289527,2025-10-16,H003,MED093,Consumption,-4,724
TRN289528,2025-10-16,H003,MED094,Consumption,-6,785
TRN289529,2025-10-16,H003,MED095,Consumption,-2,1058
TRN289530,2025-10-16,H003,MED096,Consumption,-2,834
TRN289531,2025-10-16,H003,MED097,Consumption,-1,1383
TRN289532,2025-10-16,H003,MED098,Consumption,-1,1037
TRN289533,2025-10-16,H003,MED099,Consumption,-4,921
TRN289534,2025-10-16,H003,MED100,Consumption,-6,1189
TRN289535,2025-10-16,H004,MED001,Consumption,-24,2471
TRN289536,2025-10-16,H004,MED002,Consumption,-26,1541
TRN289537,2025-10-16,H004,MED003,Consumption,-24,2515
TRN289538,2025-10-16,H004,MED004,Consumption,-33,1920
TRN289539,2025-10-16,H004,MED005,Consumption,-34,3027
TRN289540,2025-10-16,H004,MED006,Consumption,-20,2049
TRN289541,2025-10-16,H004,MED007,Consumption,-20,2746
TRN289542,2025-10-16,H004,MED008,Consumption,-26,2480
TRN289543,2025-10-16,H004,MED009,Consumption,-19,1944
TRN289544,2025-10-16,H004,MED010,Consumption,-30,2445
TRN289545,2025-10-16,H004,MED011,Consumption,-25,628
TRN289546,2025-10-16,H004,MED012,Consumption,-35,1144
TRN289547,2025-10-16,H004,MED014,Consumption,-19,144
TRN289548,2025-10-16,H004,MED015,Consumption,-30,117
TRN289549,2025-10-16,H004,MED018,Consumption,-19,757
TRN289550,2025-10-16,H004,MED021,Consumption,-2,923
TRN289551,2025-10-16,H004,MED022,Consumption,-5,1035
TRN289552,2025-10-16,H004,MED023,Consumption,-2,1662
TRN289553,2025-10-16,H004,MED024,Consumption,-27,481
TRN289554,2025-10-16,H004,MED025,Consumption,-1,1142
TRN289555,2025-10-16,H004,MED026,Consumption,-14,509
TRN289556,2025-10-16,H004,MED027,Consumption,-9,1014
TRN289557,2025-10-16,H004,MED028,Consumption,-11,500
TRN289558,2025-10-16,H004,MED029,Consumption,-5,852
TRN289559,2025-10-16,H004,MED030,Consumption,-14,937
TRN289560,2025-10-16,H004,MED031,Consumption,-7,1174
TRN289561,2025-10-16,H004,MED032,Consumption,-10,354
TRN289562,2025-10-16,H004,MED033,Consumption,-9,755
TRN289563,2025-10-16,H004,MED034,Consumption,-10,458
TRN289564,2025-10-16,H004,MED035,Consumption,-6,1007
TRN289565,2025-10-16,H004,MED036,Consumption,-12,740
TRN289566,2025-10-16,H004,MED037,Consumption,-14,920
TRN289567,2025-10-16,H004,MED038,Consumption,-12,1149
TRN289568,2025-10-16,H004,MED039,Consumption,-9,1421
TRN289569,2025-10-16,H004,MED040,Consumption,-9,242
TRN289570,2025-10-16,H004,MED041,Consumption,-8,780
TRN289571,2025-10-16,H004,MED042,Consumption,-5,1213
TRN289572,2025-10-16,H004,MED043,Consumption,-5,500
TRN289573,2025-10-16,H004,MED044,Consumption,-5,674
TRN289574,2025-10-16,H004,MED045,Consumption,-5,132
TRN289575,2025-10-16,H004,MED046,Consumption,-5,1450
TRN289576,2025-10-16,H004,MED047,Consumption,-11,387
TRN289577,2025-10-16,H004,MED048,Consumption,-13,287
TRN289578,2025-10-16,H004,MED049,Consumption,-10,899
TRN289579,2025-10-16,H004,MED050,Consumption,-11,1441
TRN289580,2025-10-16,H004,MED051,Consumption,-15,1278
TRN289581,2025-10-16,H004,MED052,Consumption,-9,527
TRN289582,2025-10-16,H004,MED053,Consumption,-15,1008
TRN289583,2025-10-16,H004,MED054,Consumption,-7,1020
TRN289584,2025-10-16,H004,MED055,Consumption,-13,787
TRN289585,2025-10-16,H004,MED056,Consumption,-14,890
TRN289586,2025-10-16,H004,MED057,Consumption,-14,390
TRN289587,2025-10-16,H004,MED058,Consumption,-12,539
TRN289588,2025-10-16,H004,MED059,Consumption,-13,516
TRN289589,2025-10-16,H004,MED060,Consumption,-6,536
TRN289590,2025-10-16,H004,MED061,Consumption,-30,2179
TRN289591,2025-10-16,H004,MED062,Consumption,-15,1911
TRN289592,2025-10-16,H004,MED063,Consumption,-22,1464
TRN289593,2025-10-16,H004,MED064,Consumption,-29,2720
TRN289594,2025-10-16,H004,MED065,Consumption,-15,2691
TRN289595,2025-10-16,H004,MED066,Consumption,-16,2741
TRN289596,2025-10-16,H004,MED067,Consumption,-25,2563
TRN289597,2025-10-16,H004,MED068,Consumption,-27,2803
TRN289598,2025-10-16,H004,MED069,Consumption,-24,2286
TRN289599,2025-10-16,H004,MED070,Consumption,-17,2870
TRN289600,2025-10-16,H004,MED071,Consumption,-6,1178
TRN289601,2025-10-16,H004,MED072,Consumption,-2,586
TRN289602,2025-10-16,H004,MED073,Consumption,-2,762
TRN289603,2025-10-16,H004,MED074,Consumption,-5,1016
TRN289604,2025-10-16,H004,MED075,Consumption,-5,854
TRN289605,2025-10-16,H004,MED076,Consumption,-1,662
TRN289606,2025-10-16,H004,MED077,Consumption,-5,1573
TRN289607,2025-10-16,H004,MED078,Consumption,-3,637
TRN289608,2025-10-16,H004,MED079,Consumption,-5,604
TRN289609,2025-10-16,H004,MED080,Consumption,-2,1292
TRN289610,2025-10-16,H004,MED081,Consumption,-13,1037
TRN289611,2025-10-16,H004,MED082,Consumption,-11,1677
TRN289612,2025-10-16,H004,MED083,Consumption,-12,1844
TRN289613,2025-10-16,H004,MED084,Consumption,-8,1755
TRN289614,2025-10-16,H004,MED085,Consumption,-8,1295
TRN289615,2025-10-16,H004,MED086,Consumption,-6,2255
TRN289616,2025-10-16,H004,MED087,Consumption,-15,1744
TRN289617,2025-10-16,H004,MED088,Consumption,-13,1750
TRN289618,2025-10-16,H004,MED089,Consumption,-9,1937
TRN289619,2025-10-16,H004,MED090,Consumption,-6,2436
TRN289620,2025-10-16,H004,MED091,Consumption,-6,1304
TRN289621,2025-10-16,H004,MED092,Consumption,-2,1614
TRN289622,2025-10-16,H004,MED093,Consumption,-5,606
TRN289623,2025-10-16,H004,MED094,Consumption,-2,900
TRN289624,2025-10-16,H004,MED095,Consumption,-3,1097
TRN289625,2025-10-16,H004,MED096,Consumption,-2,598
TRN289626,2025-10-16,H004,MED097,Consumption,-4,448
TRN289627,2025-10-16,H004,MED098,Consumption,-1,577
TRN289628,2025-10-16,H004,MED099,Consumption,-6,1205
TRN289629,2025-10-16,H004,MED100,Consumption,-4,1413
TRN289630,2025-10-16,H005,MED001,Consumption,-33,2317
TRN289631,2025-10-16,H005,MED002,Consumption,-26,2627
TRN289632,2025-10-16,H005,MED003,Consumption,-17,1927
TRN289633,2025-10-16,H005,MED004,Consumption,-27,2400
TRN289634,2025-10-16,H005,MED005,Consumption,-29,2044
TRN289635,2025-10-16,H005,MED006,Consumption,-20,2781
TRN289636,2025-10-16,H005,MED007,Consumption,-34,3202
TRN289637,2025-10-16,H005,MED008,Consumption,-35,2074
TRN289638,2025-10-16,H005,MED009,Consumption,-16,2318
TRN289639,2025-10-16,H005,MED010,Consumption,-23,1999
TRN289640,2025-10-16,H005,MED012,Consumption,-28,466
TRN289641,2025-10-16,H005,MED014,Consumption,-30,393
TRN289642,2025-10-16,H005,MED015,Consumption,-26,688
TRN289643,2025-10-16,H005,MED016,Consumption,-27,418
TRN289644,2025-10-16,H005,MED017,Consumption,-21,375
TRN289645,2025-10-16,H005,MED019,Consumption,-22,920
TRN289646,2025-10-16,H005,MED020,Consumption,-23,157
TRN289647,2025-10-16,H005,MED021,Consumption,-3,1314
TRN289648,2025-10-16,H005,MED022,Consumption,-6,1036
TRN289649,2025-10-16,H005,MED023,Consumption,-5,1047
TRN289650,2025-10-16,H005,MED024,Consumption,-16,766
TRN289651,2025-10-16,H005,MED025,Consumption,-4,407
TRN289652,2025-10-16,H005,MED026,Consumption,-7,953
TRN289653,2025-10-16,H005,MED027,Consumption,-14,202
TRN289654,2025-10-16,H005,MED028,Consumption,-15,1015
TRN289655,2025-10-16,H005,MED029,Consumption,-7,1551
TRN289656,2025-10-16,H005,MED030,Consumption,-7,900
TRN289657,2025-10-16,H005,MED031,Consumption,-9,1207
TRN289658,2025-10-16,H005,MED032,Consumption,-10,545
TRN289659,2025-10-16,H005,MED033,Consumption,-9,642
TRN289660,2025-10-16,H005,MED034,Consumption,-10,1233
TRN289661,2025-10-16,H005,MED035,Consumption,-15,377
TRN289662,2025-10-16,H005,MED036,Consumption,-9,772
TRN289663,2025-10-16,H005,MED037,Consumption,-5,685
TRN289664,2025-10-16,H005,MED038,Consumption,-14,594
TRN289665,2025-10-16,H005,MED039,Consumption,-15,906
TRN289666,2025-10-16,H005,MED040,Consumption,-6,930
TRN289667,2025-10-16,H005,MED041,Consumption,-12,544
TRN289668,2025-10-16,H005,MED042,Consumption,-11,435
TRN289669,2025-10-16,H005,MED043,Consumption,-15,957
TRN289670,2025-10-16,H005,MED044,Consumption,-12,529
TRN289671,2025-10-16,H005,MED045,Consumption,-14,1120
TRN289672,2025-10-16,H005,MED046,Consumption,-10,1443
TRN289673,2025-10-16,H005,MED047,Consumption,-6,581
TRN289674,2025-10-16,H005,MED048,Consumption,-13,1146
TRN289675,2025-10-16,H005,MED049,Consumption,-6,462
TRN289676,2025-10-16,H005,MED050,Consumption,-6,1577
TRN289677,2025-10-16,H005,MED051,Consumption,-14,757
TRN289678,2025-10-16,H005,MED052,Consumption,-14,339
TRN289679,2025-10-16,H005,MED053,Consumption,-10,1143
TRN289680,2025-10-16,H005,MED054,Consumption,-12,1048
TRN289681,2025-10-16,H005,MED055,Consumption,-9,947
TRN289682,2025-10-16,H005,MED056,Consumption,-12,1249
TRN289683,2025-10-16,H005,MED057,Consumption,-15,944
TRN289684,2025-10-16,H005,MED058,Consumption,-12,478
TRN289685,2025-10-16,H005,MED059,Consumption,-12,584
TRN289686,2025-10-16,H005,MED060,Consumption,-5,586
TRN289687,2025-10-16,H005,MED061,Consumption,-16,2086
TRN289688,2025-10-16,H005,MED062,Consumption,-35,3323
TRN289689,2025-10-16,H005,MED063,Consumption,-33,2710
TRN289690,2025-10-16,H005,MED064,Consumption,-31,2608
TRN289691,2025-10-16,H005,MED065,Consumption,-19,2285
TRN289692,2025-10-16,H005,MED066,Consumption,-15,2348
TRN289693,2025-10-16,H005,MED067,Consumption,-32,2322
TRN289694,2025-10-16,H005,MED068,Consumption,-17,2879
TRN289695,2025-10-16,H005,MED069,Consumption,-34,3020
TRN289696,2025-10-16,H005,MED070,Consumption,-32,3009
TRN289697,2025-10-16,H005,MED071,Consumption,-5,362
TRN289698,2025-10-16,H005,MED072,Consumption,-6,1001
TRN289699,2025-10-16,H005,MED073,Consumption,-2,1336
TRN289700,2025-10-16,H005,MED074,Consumption,-3,1592
TRN289701,2025-10-16,H005,MED075,Consumption,-5,1355
TRN289702,2025-10-16,H005,MED076,Consumption,-5,1595
TRN289703,2025-10-16,H005,MED077,Consumption,-3,1383
TRN289704,2025-10-16,H005,MED078,Consumption,-5,843
