"TransactionID,TransactionDate,HospitalID,ProductID,BatchNumber,TransactionType,Quantity,ReferenceID,DeliveryStatus"
"REC003320,2025-10-04,H004,MED087,B642015,Receipt,894,PO00659,On Time"
"REC003321,2025-10-05,H004,MED007,B658819,Receipt,2351,PO00660,On Time"
"REC003322,2025-10-05,H004,MED008,B754037,Receipt,2321,PO00660,On Time"
"REC003323,2025-10-05,H004,MED090,B416397,Receipt,976,PO00660,On Time"
"REC003324,2025-10-04,H004,MED010,B257661,Receipt,2308,PO00661,On Time"
"REC003325,2025-10-04,H004,MED086,B191658,Receipt,923,PO00661,On Time"
"REC003326,2025-10-27,H004,MED011,B106154,Receipt,2217,PO00662,Delayed"
"REC003327,2025-10-27,H004,MED029,B960563,Receipt,914,PO00662,Delayed"
"REC003328,2025-10-27,H004,MED048,B975825,Receipt,888,PO00662,Delayed"
"REC003329,2025-10-27,H004,MED071,B923346,Receipt,338,PO00662,Delayed"
"REC003330,2025-10-27,H004,MED077,B934800,Receipt,324,PO00662,Delayed"
"REC003331,2025-10-27,H004,MED092,B216492,Receipt,302,PO00662,Delayed"
"REC003332,2025-10-27,H004,MED100,B286994,Receipt,336,PO00662,Delayed"
"REC003333,2025-11-01,H004,MED012,B264053,Receipt,2220,PO00663,On Time"
"REC003334,2025-11-01,H004,MED014,B436585,Receipt,2272,PO00663,On Time"
"REC003335,2025-11-01,H004,MED017,B109078,Receipt,2337,PO00663,On Time"
"REC003336,2025-11-01,H004,MED022,B252360,Receipt,324,PO00663,On Time"
"REC003337,2025-11-01,H004,MED033,B360116,Receipt,928,PO00663,On Time"
"REC003338,2025-11-01,H004,MED037,B847512,Receipt,927,PO00663,On Time"
"REC003339,2025-11-01,H004,MED040,B119816,Receipt,861,PO00663,On Time"
"REC003340,2025-11-01,H004,MED052,B900101,Receipt,908,PO00663,On Time"
"REC003341,2025-11-01,H004,MED054,B386233,Receipt,932,PO00663,On Time"
"REC003342,2025-11-01,H004,MED091,B655655,Receipt,348,PO00663,On Time"
"REC003343,2025-11-04,H004,MED013,B793919,Receipt,1931,PO00664,On Time"
"REC003344,2025-11-04,H004,MED031,B667873,Receipt,892,PO00664,On Time"
"REC003345,2025-11-04,H004,MED038,B505804,Receipt,981,PO00664,On Time"
"REC003346,2025-11-04,H004,MED045,B258492,Receipt,981,PO00664,On Time"
"REC003347,2025-11-04,H004,MED046,B858842,Receipt,895,PO00664,On Time"
"REC003348,2025-11-04,H004,MED053,B596758,Receipt,912,PO00664,On Time"
"REC003349,2025-11-04,H004,MED073,B848013,Receipt,297,PO00664,On Time"
"REC003350,2025-11-04,H004,MED074,B221999,Receipt,352,PO00664,On Time"
"REC003351,2025-11-04,H004,MED075,B855801,Receipt,343,PO00664,On Time"
"REC003352,2025-11-04,H004,MED093,B235327,Receipt,326,PO00664,On Time"
"REC003353,2025-10-25,H004,MED015,B998792,Receipt,2383,PO00665,On Time"
"REC003354,2025-10-25,H004,MED018,B495141,Receipt,1886,PO00665,On Time"
"REC003355,2025-10-25,H004,MED042,B417348,Receipt,943,PO00665,On Time"
"REC003356,2025-10-25,H004,MED051,B896657,Receipt,936,PO00665,On Time"
"REC003357,2025-10-25,H004,MED095,B351051,Receipt,326,PO00665,On Time"
"REC003358,2025-10-25,H004,MED096,B415507,Receipt,313,PO00665,On Time"
"REC003359,2025-10-23,H004,MED016,B836421,Receipt,2167,PO00666,On Time"
"REC003360,2025-10-23,H004,MED021,B198511,Receipt,351,PO00666,On Time"
"REC003361,2025-10-23,H004,MED027,B441705,Receipt,976,PO00666,On Time"
"REC003362,2025-10-23,H004,MED030,B476369,Receipt,942,PO00666,On Time"
"REC003363,2025-10-23,H004,MED034,B297133,Receipt,932,PO00666,On Time"
"REC003364,2025-10-23,H004,MED035,B790493,Receipt,912,PO00666,On Time"
"REC003365,2025-10-23,H004,MED044,B543324,Receipt,960,PO00666,On Time"
"REC003366,2025-10-23,H004,MED072,B540097,Receipt,293,PO00666,On Time"
"REC003367,2025-10-23,H004,MED080,B265140,Receipt,313,PO00666,On Time"
"REC003368,2025-10-23,H004,MED019,B427025,Receipt,2128,PO00667,On Time"
"REC003369,2025-10-23,H004,MED098,B450877,Receipt,318,PO00667,On Time"
"REC003370,2025-11-03,H004,MED020,B506845,Receipt,2186,PO00668,On Time"
"REC003371,2025-11-03,H004,MED024,B251094,Receipt,2251,PO00668,On Time"
"REC003372,2025-11-03,H004,MED039,B444333,Receipt,952,PO00668,On Time"
"REC003373,2025-11-03,H004,MED050,B394700,Receipt,922,PO00668,On Time"
"REC003374,2025-11-03,H004,MED058,B782568,Receipt,929,PO00668,On Time"
"REC003375,2025-11-03,H004,MED078,B732259,Receipt,311,PO00668,On Time"
"REC003376,2025-11-11,H004,MED023,B241398,Receipt,319,PO00669,On Time"
"REC003377,2025-11-11,H004,MED059,B476188,Receipt,947,PO00669,On Time"
"REC003378,2025-11-11,H004,MED094,B599499,Receipt,333,PO00669,On Time"
"REC003379,2025-10-28,H004,MED025,B364500,Receipt,335,PO00670,On Time"
"REC003380,2025-10-28,H004,MED041,B471000,Receipt,931,PO00670,On Time"
"REC003381,2025-10-28,H004,MED043,B441815,Receipt,904,PO00670,On Time"
"REC003382,2025-10-28,H004,MED055,B530424,Receipt,923,PO00670,On Time"
"REC003383,2025-10-28,H004,MED060,B983084,Receipt,893,PO00670,On Time"
"REC003384,2025-10-28,H004,MED079,B506889,Receipt,312,PO00670,On Time"
"REC003385,2025-10-28,H004,MED097,B935036,Receipt,325,PO00670,On Time"
"REC003386,2025-10-21,H004,MED026,B887093,Receipt,887,PO00671,On Time"
"REC003387,2025-10-21,H004,MED047,B348500,Receipt,893,PO00671,On Time"
"REC003388,2025-10-21,H004,MED056,B572132,Receipt,910,PO00671,On Time"
"REC003389,2025-10-21,H004,MED099,B270963,Receipt,320,PO00671,On Time"
"REC003390,2025-10-23,H004,MED028,B591872,Receipt,885,PO00672,On Time"
"REC003391,2025-10-23,H004,MED032,B379922,Receipt,953,PO00672,On Time"
"REC003392,2025-10-23,H004,MED036,B540280,Receipt,903,PO00672,On Time"
"REC003393,2025-10-23,H004,MED049,B633398,Receipt,875,PO00672,On Time"
"REC003394,2025-10-23,H004,MED057,B599653,Receipt,886,PO00672,On Time"
"REC003395,2025-10-23,H004,MED076,B279785,Receipt,321,PO00672,On Time"
"REC003396,2025-10-07,H004,MED061,B494583,Receipt,2335,PO00673,On Time"
"REC003397,2025-10-07,H004,MED066,B266703,Receipt,2371,PO00673,On Time"
"REC003398,2025-10-07,H004,MED068,B671107,Receipt,2227,PO00673,On Time"
"REC003399,2025-10-07,H004,MED070,B159182,Receipt,2284,PO00673,On Time"
"REC003400,2025-10-05,H004,MED067,B394923,Receipt,2318,PO00674,On Time"
"REC003401,2025-10-09,H005,MED001,B796683,Receipt,2302,PO00675,Delayed"
"REC003402,2025-10-09,H005,MED005,B798045,Receipt,2357,PO00675,Delayed"
"REC003403,2025-10-09,H005,MED069,B688717,Receipt,2306,PO00675,Delayed"
"REC003404,2025-10-09,H005,MED070,B168099,Receipt,2444,PO00675,Delayed"
"REC003405,2025-10-09,H005,MED085,B889271,Receipt,938,PO00675,Delayed"
"REC003406,2025-10-05,H005,MED002,B891327,Receipt,2304,PO00676,On Time"
"REC003407,2025-10-05,H005,MED009,B567016,Receipt,2322,PO00676,On Time"
"REC003408,2025-10-05,H005,MED062,B863711,Receipt,2285,PO00676,On Time"
"REC003409,2025-10-04,H005,MED003,B618652,Receipt,2207,PO00677,On Time"
"REC003410,2025-10-04,H005,MED010,B754801,Receipt,2301,PO00677,On Time"
"REC003411,2025-10-04,H005,MED067,B731827,Receipt,2324,PO00677,On Time"
"REC003412,2025-10-04,H005,MED083,B370143,Receipt,915,PO00677,On Time"
"REC003413,2025-10-04,H005,MED004,B659873,Receipt,2357,PO00678,On Time"
"REC003414,2025-10-04,H005,MED082,B577746,Receipt,950,PO00678,On Time"
"REC003415,2025-10-09,H005,MED006,B826331,Receipt,2274,PO00679,Delayed"
"REC003416,2025-10-09,H005,MED065,B245016,Receipt,2386,PO00679,Delayed"
"REC003417,2025-10-09,H005,MED087,B686712,Receipt,927,PO00679,Delayed"
"REC003418,2025-10-05,H005,MED007,B767689,Receipt,2279,PO00680,On Time"
"REC003419,2025-10-05,H005,MED063,B180102,Receipt,2247,PO00680,On Time"
"REC003420,2025-10-05,H005,MED084,B869605,Receipt,872,PO00680,On Time"
"REC003421,2025-10-05,H005,MED088,B979005,Receipt,953,PO00680,On Time"
"REC003422,2025-10-05,H005,MED089,B173997,Receipt,938,PO00680,On Time"
"REC003423,2025-10-08,H005,MED008,B145033,Receipt,2242,PO00681,On Time"
"REC003424,2025-10-08,H005,MED061,B515872,Receipt,2292,PO00681,On Time"
"REC003425,2025-10-08,H005,MED086,B605659,Receipt,890,PO00681,On Time"
"REC003426,2025-10-08,H005,MED090,B411877,Receipt,905,PO00681,On Time"
"REC003427,2025-10-22,H005,MED011,B556956,Receipt,2370,PO00682,Delayed"
"REC003428,2025-10-22,H005,MED019,B256104,Receipt,2322,PO00682,Delayed"
"REC003429,2025-10-22,H005,MED024,B282268,Receipt,2358,PO00682,Delayed"
"REC003430,2025-10-22,H005,MED029,B362307,Receipt,898,PO00682,Delayed"
"REC003431,2025-10-22,H005,MED078,B702272,Receipt,286,PO00682,Delayed"
"REC003432,2025-10-22,H005,MED094,B495755,Receipt,324,PO00682,Delayed"
"REC003433,2025-10-23,H005,MED012,B322317,Receipt,2412,PO00683,On Time"
"REC003434,2025-10-23,H005,MED013,B302380,Receipt,2083,PO00683,On Time"
"REC003435,2025-10-23,H005,MED016,B659550,Receipt,2247,PO00683,On Time"
"REC003436,2025-10-23,H005,MED018,B466936,Receipt,1771,PO00683,On Time"
"REC003437,2025-10-23,H005,MED023,B943441,Receipt,315,PO00683,On Time"
"REC003438,2025-10-23,H005,MED045,B282051,Receipt,954,PO00683,On Time"
"REC003439,2025-10-23,H005,MED049,B670126,Receipt,906,PO00683,On Time"
"REC003440,2025-10-23,H005,MED076,B761616,Receipt,316,PO00683,On Time"
"REC003441,2025-10-23,H005,MED099,B827067,Receipt,319,PO00683,On Time"
"REC003442,2025-10-23,H005,MED014,B656110,Receipt,2049,PO00684,On Time"
"REC003443,2025-10-23,H005,MED015,B325371,Receipt,2345,PO00684,On Time"
"REC003444,2025-10-23,H005,MED034,B295713,Receipt,925,PO00684,On Time"
"REC003445,2025-10-23,H005,MED036,B608679,Receipt,950,PO00684,On Time"
"REC003446,2025-10-23,H005,MED037,B518647,Receipt,970,PO00684,On Time"
"REC003447,2025-10-23,H005,MED042,B551122,Receipt,954,PO00684,On Time"
"REC003448,2025-10-23,H005,MED044,B248702,Receipt,936,PO00684,On Time"
"REC003449,2025-10-23,H005,MED047,B518443,Receipt,932,PO00684,On Time"
"REC003450,2025-10-23,H005,MED048,B212990,Receipt,889,PO00684,On Time"
"REC003451,2025-10-23,H005,MED057,B584814,Receipt,934,PO00684,On Time"
"REC003452,2025-10-23,H005,MED093,B166707,Receipt,314,PO00684,On Time"
"REC003453,2025-11-04,H005,MED017,B334555,Receipt,2226,PO00685,On Time"
"REC003454,2025-11-04,H005,MED027,B386166,Receipt,924,PO00685,On Time"
"REC003455,2025-11-04,H005,MED028,B737420,Receipt,925,PO00685,On Time"
"REC003456,2025-11-04,H005,MED030,B384564,Receipt,935,PO00685,On Time"
"REC003457,2025-11-04,H005,MED039,B529440,Receipt,928,PO00685,On Time"
"REC003458,2025-11-04,H005,MED071,B516441,Receipt,339,PO00685,On Time"
"REC003459,2025-11-04,H005,MED072,B952129,Receipt,324,PO00685,On Time"
"REC003460,2025-11-04,H005,MED100,B448688,Receipt,321,PO00685,On Time"
"REC003461,2025-11-03,H005,MED020,B325469,Receipt,2280,PO00686,On Time"
"REC003462,2025-11-03,H005,MED021,B721827,Receipt,331,PO00686,On Time"
"REC003463,2025-11-03,H005,MED025,B597660,Receipt,326,PO00686,On Time"
"REC003464,2025-11-03,H005,MED043,B569511,Receipt,920,PO00686,On Time"
"REC003465,2025-11-03,H005,MED051,B963403,Receipt,937,PO00686,On Time"
"REC003466,2025-11-03,H005,MED058,B651332,Receipt,947,PO00686,On Time"
"REC003467,2025-11-03,H005,MED073,B471602,Receipt,345,PO00686,On Time"
"REC003468,2025-11-11,H005,MED022,B527387,Receipt,298,PO00687,On Time"
"REC003469,2025-11-11,H005,MED038,B323332,Receipt,891,PO00687,On Time"
"REC003470,2025-11-11,H005,MED040,B247603,Receipt,930,PO00687,On Time"
"REC003471,2025-11-11,H005,MED056,B688316,Receipt,910,PO00687,On Time"
"REC003472,2025-10-28,H005,MED026,B714106,Receipt,905,PO00688,On Time"
"REC003473,2025-10-28,H005,MED031,B780481,Receipt,952,PO00688,On Time"
"REC003474,2025-10-28,H005,MED050,B170119,Receipt,946,PO00688,On Time"
"REC003475,2025-10-28,H005,MED077,B446874,Receipt,323,PO00688,On Time"
"REC003476,2025-10-28,H005,MED092,B117073,Receipt,339,PO00688,On Time"
"REC003477,2025-10-27,H005,MED032,B769416,Receipt,903,PO00689,Delayed"
"REC003478,2025-10-27,H005,MED035,B513497,Receipt,922,PO00689,Delayed"
"REC003479,2025-10-27,H005,MED046,B223257,Receipt,891,PO00689,Delayed"
"REC003480,2025-10-27,H005,MED053,B406094,Receipt,904,PO00689,Delayed"
"REC003481,2025-10-27,H005,MED055,B289784,Receipt,888,PO00689,Delayed"
"REC003482,2025-10-27,H005,MED096,B380466,Receipt,311,PO00689,Delayed"
"REC003483,2025-10-27,H005,MED033,B479504,Receipt,881,PO00690,Delayed"
"REC003484,2025-10-27,H005,MED041,B503082,Receipt,887,PO00690,Delayed"
"REC003485,2025-10-27,H005,MED059,B968374,Receipt,943,PO00690,Delayed"
"REC003486,2025-10-27,H005,MED074,B142092,Receipt,309,PO00690,Delayed"
"REC003487,2025-10-27,H005,MED075,B869727,Receipt,337,PO00690,Delayed"
"REC003488,2025-10-27,H005,MED079,B839290,Receipt,330,PO00690,Delayed"
"REC003489,2025-10-27,H005,MED080,B507688,Receipt,304,PO00690,Delayed"
"REC003490,2025-11-03,H005,MED052,B224447,Receipt,942,PO00691,Delayed"
"REC003491,2025-11-03,H005,MED054,B941965,Receipt,929,PO00691,Delayed"
"REC003492,2025-11-03,H005,MED091,B758003,Receipt,309,PO00691,Delayed"
"REC003493,2025-11-03,H005,MED095,B351924,Receipt,325,PO00691,Delayed"
"REC003494,2025-11-03,H005,MED097,B631633,Receipt,300,PO00691,Delayed"
"REC003495,2025-11-03,H005,MED098,B905878,Receipt,328,PO00691,Delayed"
"REC003496,2025-10-23,H005,MED060,B680735,Receipt,918,PO00692,On Time"
"REC003497,2025-10-07,H005,MED064,B733065,Receipt,2286,PO00693,On Time"
"REC003498,2025-10-07,H005,MED066,B898519,Receipt,2406,PO00693,On Time"
"REC003499,2025-10-07,H005,MED081,B265937,Receipt,961,PO00693,On Time"
"REC003500,2025-10-04,H005,MED068,B203892,Receipt,2279,PO00694,On Time"
"REC003501,2025-10-05,H006,MED001,B113140,Receipt,1963,PO00695,On Time"
"REC003502,2025-10-05,H006,MED066,B303196,Receipt,2171,PO00695,On Time"
"REC003503,2025-10-04,H006,MED002,B832303,Receipt,2417,PO00696,On Time"
"REC003504,2025-10-04,H006,MED003,B550542,Receipt,2286,PO00696,On Time"
"REC003505,2025-10-04,H006,MED008,B375709,Receipt,2248,PO00696,On Time"
"REC003506,2025-10-04,H006,MED009,B557382,Receipt,2300,PO00696,On Time"
"REC003507,2025-10-04,H006,MED004,B897232,Receipt,2231,PO00697,On Time"
"REC003508,2025-10-04,H006,MED085,B345404,Receipt,920,PO00697,On Time"
"REC003509,2025-10-04,H006,MED089,B745194,Receipt,892,PO00697,On Time"
"REC003510,2025-10-04,H006,MED005,B688158,Receipt,2423,PO00698,On Time"
"REC003511,2025-10-04,H006,MED006,B720756,Receipt,2259,PO00698,On Time"
"REC003512,2025-10-04,H006,MED062,B282024,Receipt,2277,PO00698,On Time"
"REC003513,2025-10-04,H006,MED064,B855181,Receipt,2283,PO00698,On Time"
"REC003514,2025-10-04,H006,MED081,B703291,Receipt,892,PO00698,On Time"
"REC003515,2025-10-07,H006,MED007,B642777,Receipt,2088,PO00699,On Time"
"REC003516,2025-10-07,H006,MED087,B715863,Receipt,920,PO00699,On Time"
"REC003517,2025-10-09,H006,MED010,B620498,Receipt,2227,PO00700,Delayed"
"REC003518,2025-10-09,H006,MED061,B216656,Receipt,2284,PO00700,Delayed"
"REC003519,2025-10-09,H006,MED067,B967780,Receipt,2289,PO00700,Delayed"
"REC003520,2025-10-09,H006,MED068,B266892,Receipt,2259,PO00700,Delayed"
"REC003521,2025-10-09,H006,MED070,B658830,Receipt,2366,PO00700,Delayed"
"REC003522,2025-10-09,H006,MED083,B752667,Receipt,906,PO00700,Delayed"
"REC003523,2025-10-24,H006,MED011,B962371,Receipt,2272,PO00701,Delayed"
"REC003524,2025-10-24,H006,MED046,B385711,Receipt,973,PO00701,Delayed"
"REC003525,2025-10-24,H006,MED053,B964434,Receipt,905,PO00701,Delayed"
"REC003526,2025-10-24,H006,MED054,B655083,Receipt,878,PO00701,Delayed"
"REC003527,2025-10-24,H006,MED057,B474226,Receipt,918,PO00701,Delayed"
"REC003528,2025-10-24,H006,MED079,B572501,Receipt,334,PO00701,Delayed"
"REC003529,2025-10-24,H006,MED091,B215598,Receipt,335,PO00701,Delayed"
"REC003530,2025-11-11,H006,MED012,B271918,Receipt,1927,PO00702,On Time"
"REC003531,2025-11-11,H006,MED029,B305735,Receipt,948,PO00702,On Time"
"REC003532,2025-11-11,H006,MED031,B356190,Receipt,913,PO00702,On Time"
"REC003533,2025-11-11,H006,MED040,B803814,Receipt,902,PO00702,On Time"
"REC003534,2025-10-23,H006,MED013,B180257,Receipt,2283,PO00703,On Time"
"REC003535,2025-10-23,H006,MED028,B394746,Receipt,942,PO00703,On Time"
"REC003536,2025-10-23,H006,MED051,B433997,Receipt,882,PO00703,On Time"
"REC003537,2025-10-23,H006,MED055,B897622,Receipt,961,PO00703,On Time"
"REC003538,2025-10-23,H006,MED073,B961069,Receipt,345,PO00703,On Time"
"REC003539,2025-10-23,H006,MED078,B336440,Receipt,332,PO00703,On Time"
"REC003540,2025-11-07,H006,MED014,B310545,Receipt,2258,PO00704,Delayed"
"REC003541,2025-11-07,H006,MED020,B339968,Receipt,2240,PO00704,Delayed"
"REC003542,2025-11-07,H006,MED039,B615693,Receipt,856,PO00704,Delayed"
"REC003543,2025-11-07,H006,MED044,B225149,Receipt,902,PO00704,Delayed"
"REC003544,2025-11-07,H006,MED052,B188668,Receipt,873,PO00704,Delayed"
"REC003545,2025-11-07,H006,MED059,B982487,Receipt,963,PO00704,Delayed"
"REC003546,2025-11-07,H006,MED094,B906970,Receipt,321,PO00704,Delayed"
"REC003547,2025-11-04,H006,MED015,B919812,Receipt,2212,PO00705,On Time"
"REC003548,2025-11-04,H006,MED024,B887019,Receipt,2347,PO00705,On Time"
"REC003549,2025-11-04,H006,MED025,B191353,Receipt,344,PO00705,On Time"
"REC003550,2025-11-04,H006,MED032,B212782,Receipt,949,PO00705,On Time"
"REC003551,2025-11-04,H006,MED033,B410925,Receipt,886,PO00705,On Time"
"REC003552,2025-11-04,H006,MED037,B802098,Receipt,897,PO00705,On Time"
"REC003553,2025-11-04,H006,MED043,B408877,Receipt,937,PO00705,On Time"
"REC003554,2025-11-04,H006,MED047,B285378,Receipt,952,PO00705,On Time"
"REC003555,2025-11-04,H006,MED060,B849971,Receipt,879,PO00705,On Time"
"REC003556,2025-11-04,H006,MED097,B150098,Receipt,310,PO00705,On Time"
"REC003557,2025-10-28,H006,MED016,B139901,Receipt,2303,PO00706,On Time"
"REC003558,2025-10-28,H006,MED022,B262002,Receipt,349,PO00706,On Time"
"REC003559,2025-10-28,H006,MED027,B439119,Receipt,938,PO00706,On Time"
"REC003560,2025-10-28,H006,MED045,B376993,Receipt,913,PO00706,On Time"
"REC003561,2025-10-28,H006,MED049,B971868,Receipt,898,PO00706,On Time"
"REC003562,2025-10-28,H006,MED056,B626549,Receipt,922,PO00706,On Time"
"REC003563,2025-10-28,H006,MED072,B972552,Receipt,295,PO00706,On Time"
"REC003564,2025-10-28,H006,MED076,B349768,Receipt,318,PO00706,On Time"
"REC003565,2025-10-28,H006,MED077,B953966,Receipt,338,PO00706,On Time"
"REC003566,2025-10-29,H006,MED017,B687275,Receipt,2104,PO00707,Delayed"
"REC003567,2025-10-29,H006,MED034,B915948,Receipt,868,PO00707,Delayed"
"REC003568,2025-10-29,H006,MED042,B524871,Receipt,896,PO00707,Delayed"
"REC003569,2025-10-29,H006,MED050,B582604,Receipt,907,PO00707,Delayed"
"REC003570,2025-10-29,H006,MED058,B561552,Receipt,880,PO00707,Delayed"
"REC003571,2025-10-29,H006,MED075,B986364,Receipt,333,PO00707,Delayed"
"REC003572,2025-10-29,H006,MED093,B785763,Receipt,314,PO00707,Delayed"
"REC003573,2025-10-30,H006,MED018,B613012,Receipt,2376,PO00708,Delayed"
"REC003574,2025-10-30,H006,MED023,B257547,Receipt,350,PO00708,Delayed"
"REC003575,2025-10-30,H006,MED036,B757957,Receipt,895,PO00708,Delayed"
"REC003576,2025-10-30,H006,MED038,B346183,Receipt,944,PO00708,Delayed"
"REC003577,2025-10-23,H006,MED019,B298137,Receipt,2291,PO00709,On Time"
"REC003578,2025-10-23,H006,MED026,B276168,Receipt,935,PO00709,On Time"
"REC003579,2025-10-23,H006,MED035,B909178,Receipt,886,PO00709,On Time"
"REC003580,2025-10-23,H006,MED096,B233004,Receipt,299,PO00709,On Time"
"REC003581,2025-10-23,H006,MED098,B825753,Receipt,322,PO00709,On Time"
"REC003582,2025-10-23,H006,MED100,B967964,Receipt,341,PO00709,On Time"
"REC003583,2025-10-23,H006,MED021,B395138,Receipt,327,PO00710,On Time"
"REC003584,2025-10-23,H006,MED030,B138547,Receipt,864,PO00710,On Time"
"REC003585,2025-10-23,H006,MED041,B216219,Receipt,849,PO00710,On Time"
"REC003586,2025-10-23,H006,MED080,B792148,Receipt,310,PO00710,On Time"
"REC003587,2025-10-23,H006,MED092,B253124,Receipt,333,PO00710,On Time"
"REC003588,2025-11-01,H006,MED048,B805860,Receipt,904,PO00711,On Time"
"REC003589,2025-11-01,H006,MED071,B537625,Receipt,335,PO00711,On Time"
"REC003590,2025-11-01,H006,MED074,B801979,Receipt,327,PO00711,On Time"
"REC003591,2025-11-01,H006,MED095,B336527,Receipt,325,PO00711,On Time"
"REC003592,2025-11-01,H006,MED099,B624426,Receipt,313,PO00711,On Time"
"REC003593,2025-10-05,H006,MED063,B476742,Receipt,2311,PO00712,On Time"
"REC003594,2025-10-05,H006,MED069,B539953,Receipt,2192,PO00712,On Time"
"REC003595,2025-10-05,H006,MED082,B115434,Receipt,848,PO00712,On Time"
"REC003596,2025-10-08,H006,MED065,B947467,Receipt,2237,PO00713,On Time"
"REC003597,2025-10-08,H006,MED088,B839180,Receipt,916,PO00713,On Time"
"REC003598,2025-10-08,H006,MED090,B303199,Receipt,957,PO00713,On Time"
"REC003599,2025-10-07,H006,MED084,B532548,Receipt,921,PO00714,On Time"
"REC003600,2025-10-07,H006,MED086,B278570,Receipt,954,PO00714,On Time"
"REC003601,2025-10-04,H007,MED001,B971522,Receipt,2344,PO00715,On Time"
"REC003602,2025-10-04,H007,MED005,B191088,Receipt,2300,PO00715,On Time"
"REC003603,2025-10-04,H007,MED065,B878883,Receipt,2375,PO00715,On Time"
"REC003604,2025-10-04,H007,MED069,B968584,Receipt,2285,PO00715,On Time"
"REC003605,2025-10-04,H007,MED084,B228389,Receipt,879,PO00715,On Time"
"REC003606,2025-10-04,H007,MED085,B521217,Receipt,960,PO00715,On Time"
